,date,review,rating,isEdited,userName,title,developerResponse
78,2021-03-14 14:41:45,App bị lỗi k hề thông báo thay đổi biến động số dư mặc dù đã bật thông báo rồi???? Tp bank cần fix lại lỗi này đi k mất khách hàng đấy ạ,1,False,LinhChi1009,Thông báo,
79,2021-03-14 01:56:47,"Không đăng ký qua app được, vớ vẩn",1,False,tpb cùi,"Không đăng ký qua app được, vớ vẩn",
80,2021-02-23 06:58:24,"App tốt, tuy nhiên không hiển thị thông báo biến động tài khoản nếu thoát app
Như vậy rất rủi ro nếu không dùng sms để nhận biến động số dư!",5,False,Quach Tai Buu,Cải thiện thêm phần thông báo biến động tài khoản,
81,2021-03-09 16:59:19,Không thông báo biến động số dư app như lol,1,False,khờ a kha,App cùi,
82,2021-03-09 01:49:16,Thường xuyên không gửi thông báo biến động số dư qua ứng dụng.,2,False,truongtvy,Không nhận được thông báo,
83,2021-03-08 16:25:52,Không nhận đx thông báo biến động số dư qua app,3,False,Hồng Yên,Không nhận đx thông báo biến động số dư qua app,
84,2021-03-08 03:10:36,Cập nhật phiên bản mới sd quá chậm. Rất bực mình,1,False,Dhsjssjdjdnx,Phiên bản mới quá chậm gây ức chế người dùng,
85,2021-03-05 03:43:14,"Bày trò game phong toả tk tiết kiệm khách hàng
Gửi savy thường xuyên bị ăn chặn nếu ko kiện",1,False,Edgar168,Ko nên gửi tiết kiệm tại TPbank,
86,2021-02-27 04:21:36,Ko nhận đc thông báo biến động số dư,3,False,khánh saket,Ko nhận đc thông báo,
87,2021-01-28 03:25:25,Quá chán với tình trạng lỗi đăng nhập. Lỗi hoài lỗi miết. Ngày nào cũng lỗi. Update mà thấy cũng chẳng sửa lỗi.,4,False,enncao,Càng update càng lỗi. Lỗi liên tục. Nghĩ mà chán,
88,2021-02-22 06:31:13,Mình dùng ip 11 đã cập nhật ios mới nhất nhưng bị gặ lỗi không nhận được thông báo từ TP Bank Mobile. Các bạn phát triển ứng dụng kiểm tra lại giúp mình nhé!,2,False,Pit Bee Nguyen,App hình như bị lỗi notification?,
89,2021-02-18 15:09:12,"TẢI APPS VỀ KHÔNG MỞ TÀI KHOẢN ĐƯỢC
BẮT ĐẾN QUẦY GIAO DỊCH CỦNG NHƯ KHÔNG!!",1,False,N H A K,TẢI APPS VỀ KHÔNG MỞ TÀI KHOẢN ĐƯỢC,
90,2021-02-14 18:43:23,Chả hiểu sao t lại không có thông báo biến động số dư gì cả. Phải vào app xem mới biết người ta chuyển tiền cho mình. Rất bất tiện. App chán kinh khủng,1,False,người yêu hanyokim,Không có thông báo,
91,2021-02-06 12:04:22,"Dịch vụ tệ , bộ phận chăm sóc khách hàng không chuyên nghiệp , nghiệp vụ yếu kém khi giải quyết vấn đề với khách hàng , không có bộ phận giải quyết khiếu nại khi xảy ra sự cố . Đùng đẩy trách nhiệm các bộ phận khác .",1,False,nhân viên dịch vụ,"Dịch vụ tệ , app lỗi thường xuyên",
92,2021-02-05 09:34:01,"App quá tệ, thường xuyên có vấn đề, ko chuyển tiền dc, lỗi hệ thống",1,False,AlaskaSJ,Thực sự quá tệ,
93,2021-02-05 08:25:23,app chạy chậm. giao diện xấu khó dùng,1,False,Lại Thuỳ Linh,1 sao,
94,2021-01-31 00:42:46,"Không thể đăng nhập vào TPBank, quay vòng vòng rồi bảo kiểm tra kết nối mặc dù mạng vẫn ổn định",1,False,DUONG101092,Lỗi đăng nhập,
95,2021-01-29 09:05:14,"Mang tiếng ngân hàng số hiện đại. App càng update càng lag.
Mua seeding đến bao giờ. Đội truyền thông có bằng Vin đâu mà định bịt miệng thiên hạ.
Kết TP vì chuyển tiền free, dịch vụ hỗ trợ cũng ok. Mà cái app càng ngày càng phế vật.",1,False,Bícđi,Thay đối tác làm app khác đi,
96,2021-01-28 05:16:15,"App luôn bảo trì, vô cùng bất tiện, dù cập nhật rồi vẫn không được. Khuyên nên đổi ngân hàng",1,False,vạdbf,Tệ,
97,2021-01-20 08:18:39,"Mật khẩu cần thêm các loại ký tự đặc biệt để tăng tính bảo mật.
Thêm nữa là app quá chậm, không thanh toán hoá đơn được.",2,False,BuiHoanLinh,Mật khẩu bao gồm quá ít loại kí tự,
98,2021-01-20 07:28:51,"Lúc nào cungz nổ ngân hàng số hàng đầu VN nhưng lỗi 3 ngày k khắc phục. Tiền chuyển lỗi đổ tại ngân hàng nhận. Hàng nghìn người cùng kêu trên FB nhưng ko có lấy 1 lời xin lỗi khách hàng, vẫn tiếp tục đăng bài PR",1,False,Jacky Cường,siêu tệ,
99,2021-01-20 07:18:57,Bank cùi bắp...,1,False,Loc vcb,"App bị lỗi, mất sạch tiền khi đăng nhập lần 2",
100,2020-12-31 12:19:33,"Mọi thứ đều oke, tưởng đâu free hết mà mỗi tháng vẫn trừ phí quản lý tk 8k8 cũng ko có thông báo gì luôn??",5,False,côchin,...,
101,2021-01-20 06:27:12,Dạo gần đây app quá lag vào ko thể giao dịch gì đc đề nghị bộ phận kỹ thuật xem lại chứ ko vào được thật bực mình,1,False,neunnnn,App lỗi lag quá ko vào giao dịch đc,
102,2021-01-20 04:23:03,"lag, chậm ko vào đc. Ko biết code kiểu gì, kinh nghiệm thấp",1,False,hjhd djjd,tệ,
103,2021-01-18 04:14:16,Cập nhật xong rất tệ tệ vô cùng không thể đăng nhập cũng không thể giao dịch,1,False,ms292,Lỗi ứng dụng,
104,2020-12-06 04:13:43,Nên tích hợp tính năng gửi tiết kiệm định kì trên ứng dụng này,5,False,Mai Thị Thu Trang,Tuyệt vời,
105,2020-12-28 08:38:56,"Cuộc gọi tính cước là 2k/ phút, gọi cuộc nào cũng báo là tất cả đường dây đang bận, và cứ mỗi cuộc đều mất gần 1’ để tới cái bước gặp nhân viên tư vấn, nhạc chờ quen thuộc cứ vang lên, tiền cước gọi vẫn trừ mà ko gặp được nhân viên tư vấn.",1,False,nhi.kia,Khó để liên hệ với tổng đài,
106,2020-12-28 03:55:08,Thực hiện lệnh chuyển tiền xong đến màn hình etoken bấm xác thực để hoàn thành. mà bấm xác thực cứ báo là token ko đúng mà rõ ràng tgian token vẫn còn. ấn vào ô để nhập token cx k nhấn được. giờ không chuyển đc tiền,2,False,Eden Louis,Mã etoken báo không đúng,
107,2020-12-24 12:06:37,Không thể tra cứu được khoản giao dịch khi chọn khoảng thời gian!,1,False,dungndd,Không tra cứu được giao dịch,
108,2020-12-21 08:21:35,"App chuyển tiền bị đơ ở step xác nhận, spam noti",1,False,tranhuusys,Tệ,
109,2020-12-21 05:58:54,App cùi. Cập nhật xong ko chuyển đc tiền. Toàn báo etoken lỗi,1,False,Luckgaj,Thất vọng,
110,2020-12-14 10:48:56,chưa thấy app nào hay lỗi như app này huhu saoo mà không dùng tiền để nâng cấp app thay vì dùng cho mkt vậy :(( chán thật sự ý,1,False,ngocanh193,app hay lỗi,
111,2020-12-14 00:34:57,Tích hợp eToken vào app TPBank mobile phiền thật sự!,1,False,Phiền phức quá!,Phiền,
112,2020-12-07 13:26:15,"Từ lúc xác nhận tích hợp etoken với app TPbank này, phần mềm liên tục bị lỗi. Mình còn không đăng nhập được vào để kiểm tra số tiền trong thẻ! Không hiểu là đang cải tiến hay cải lùi?????",1,False,lqkhanhh,Lỗi liên tục,
113,2020-12-05 05:34:45,"Thông báo hôm nay app tpbank và app tpbank otp gộp chung làm một . 
Sao chuyển tiền vẫn yêu cầu dùng app otp",3,False,chỳnkhvm,Người dùng,
114,2020-12-02 10:39:23,Chuyển nhận tiền từ ngân hàng khác xử lí rất lâu tình trạng này xảy ra liên tục trong một vài tháng gần đây. Tôi rất bức xúc,1,False,ddkhuong1,"Chuyển, nhận tiền từ ngân hàng khác rất lâu",
115,2020-12-02 07:00:30,Thật sự là app này quá phức tạp và bất tiện khi phải qua quá nhiều thao tác. Thật mất thời gian!,1,False,ĐTTĐ,Phức tạp và khó dùng,
116,2020-11-28 03:03:13,"App online gì mà lúc cần thanh toán, cần chuyển tiền thì bảo trì không cách nào vào app được. Bảo trì cũng không thông báo 1 câu. Nửa đêm không bảo trì, cứ 9-10h sáng là bảo trì. Chán không tả nổi",1,False,Gửi Người Tôi Yêu,App bảo trì miết,
117,2020-11-16 12:00:15,"Mình dùng loại xài 2 app song song, 1 app là để lấy otp, 1 app là ebanking, chứ k đk otp gửi qua tin nhắn. Thế nhưng cách lấy otp bằng app otp etoken liên tục lỗi và mã otp đó nhập để xác thực qua app ebanking báo sai suốt. Tp bank xem lại trường hợp này nhé. Báo lỗi sai hoài chứ k phải 1,2 lần gì đâu. Cái này mà làm gì được top 1 ứng dụng tài chính chứ, điêu quá !!!!",1,False,ng.ao,Mã otp sai và sai suốt,
118,2020-11-16 11:50:30,Quá rườm rà quá chán,1,False,váhhhdbdbe,Quá tệ,
119,2020-11-16 06:08:04,"Lỗi không thể paste đc số tài khoản vào, rất bất tiện cần xử lí ngay. App còn thường xuyên bảo trì, lỗi không ck được, cây live bank thường xuyên lỗi ko thể nhét vào tk. Những ngày đầu dùng rất ok nhưng càng ngày càng tệ",1,False,Hallfktjejdnfhfh,App lỗi,
120,2020-08-06 16:48:47,"Giao diện nổi bật, màu sắc bắt mắt, các tính năng tiện lợi, dễ dàng sử dụng, thao tác đơn giản, nhanh chóng. Quan trọng được miễn phí dịch vụ nên mình rất thích, sẽ ủng hộ TPBank lâu dài.",5,False,DungTN59,Tốt👍🏻,
121,2020-11-15 10:47:59,"Từ ngày mời Sơn Tùng MTP về, có vẻ TPB hết tiền đầu tư vào app và system. Thường xuyên ko kết nối đc máy chủ, trong khi wifi chạy phè phè. Đợt trc ng khác gửi tiền từ ngân hàng khác 24/7, mà bị lỗi, 4 ngày sau mới nhận đc tiền",1,False,Quathoinuoc,Hệ thống thường xuyên trục trặc,
122,2020-11-10 15:48:44,Chuyển tiền 24/7 hay bị lỗi,2,False,vhejejjsjsk,Lỗi,
123,2020-11-10 12:41:15,App siêu lag,1,False,Tung1195,App siêu llag,
124,2020-11-10 06:21:39,Thường xuyên lỗi hệ thống gây ảnh hưởng người dùng. Tổng đài gọi liên tục không ai nghe máy. Tiền gọi tổng đài 400-500k cũng không gặp được. Tệ,1,False,TrumHieu,Chăm sóc khách hàng tệ,
125,2020-11-09 08:53:54,đăng nhập app lần nào cũng bị lỗi. đã cài nhận diện khuôn mặt cung bị lỗi luôn vẫn phải nhập pass như thường. đăng nhập trên web thì k vào đc . Công nghệ thua xa mấy cái vì điện tử mà đòi ứng dụng số 1 VN. Cài xong bực mình quá,1,False,Nguyen Thi Tan,app tài chính tệ nhất VN,
126,2020-11-09 07:52:54,Đã có rất nhiều livebank được xây thêm nhưng trong ứng dụng vẫn chưa cập nhật địa điểm. Vui lòng cập nhật thêm để ngừoi dụng tiện hơn nhé.,4,False,đuie,Cập nhật location của livebank,
127,2020-11-06 17:58:20,Tại sao mà mấy nay đề không vào được vậy. Lâu lắm rồi cx không dùng vân tay được. Đếm bây giờ nhập mật khẩi cũng toàn lỗi. Mặ dù mạng wifi vẫn nhắn tin nghe gọi bình thường,1,False,ngọc huy ba,Lỗi kết nối,
128,2020-11-05 04:11:45,App chậm như rùa (trong khi các app bank khác vẫn nhanh nhé),1,False,Lala22092000,App chậm như rùa,
129,2020-11-01 17:28:22,Bản cập nhật này tính năng paste stk vào trường nhập stk rất dở. Trên ios rất khó thực hiện. Lần nào t cũng phải nhập tay từng số chứ ko paste đc. Hy vọng app sẽ sớm đc cập nhật,1,False,Ruby Sãchi,Khó chịu,
130,2020-10-30 16:51:12,"Ko biết tester bên đội IT ngân hàng đã check chưa, sao để bug mà lên go live, đăng nhập vân tay toàn bị lỗi ko đăng nhập được.",1,False,Royal Truong,Đăng nhập vân tay lỗi,
131,2020-10-29 11:50:47,"App rất nhiều lỗi không thể đăng nhập, khi có lỗi không thể liên hệ hotline cũng như là không thể liên hệ trợ lý ảo. TPBank vừa mất đi một khách hàng sau nhận xét này.",1,False,Nguyen Tien Bo,Nhiều lỗi vặt không thể liên hệ hỗ trợ,
132,2020-10-28 08:49:55,App hay bị lỗi vặt khi kết nối với các trang mua hàng. Hiện tại tính năng đăng nhập bằng FaceID đã hư mấy tháng rồi vẫn không sửa.,1,False,lionellat,Hay lỗi vặt,
133,2020-10-27 15:11:32,"Không thể nào paste số tk từ bàn phím. Chạm vào textbox là nhảy loạn xạ, chỉ còn cách nhập tay.",3,False,starfruit_ss,Lỗi nhập stk,
134,2020-10-13 14:34:49,"App lúc đăng nhập được, lúc thì load cả buổi không vào được, rất bất tiện khi đang gấp để bank tiền nhưng đăng nhập mãi không được",1,False,traitrenonnot,Lỗi khi đăng nhập vào app,
135,2020-09-23 13:00:59,"App cùi dã man, thay đổi số dư mà thông báo toàn tới chậm trong khi mấy app ngân hàng khác hiện thông báo liền. Otp thì tách riêng ra 1 app khác k hiện bên trong app hơi bị bất tiện",1,False,hoang2526,App bất tiện,
136,2020-09-01 21:35:35,"- Phần nhập OTP nên chuyển sang chỉ cho nhập số. Phần nhập có 6 chữ số. Mặc định là bàn phím chữ. Nhập xong 1 số bàn phím lại chuyển về chữ. Khá bất tiện
- Phần tra cứu thông tin tài khoản. Nên có thêm mục tra cứu gói tài khoản đang dùng
- Nên bỏ hoặc thiết kế lại phần ảnh hoặc video khi vừa khởi động ứng dụng. Khá dài dòng và mờ, gây nặng app nữa. Những người cần thanh toán nhiều. Bật app lên nhiều lần thấy khá bất tiện. 

Feedback vậy thôi. Chắc chả ai đọc đâu. Thấy có nhiều người feedback vụ OTP 2 năm rồi vẫn chưa fix 🐧🐧🐧.

Nhìn app đoán làm bằng reactnative 🐧. Hiệu ứng lắm + optimize kém -> performance kém. 🐧",4,False,misa198,Cần cải thiện thêm,
137,2020-08-08 05:57:29,Ngân hàng trực tuyến lừa đảo. Khoá nick vô duyên vô cớ của người ta. K cho sử dụng hay kích hoạt tại chi nhánh phải báo chứ nạp mẹ tiền vào rồi xong khoá mất 2 nick. Tất cả mọi thủ tục đều online tới hẳn khi giao dịch nhưng muốn làm cái gì lại bắt ra chi nhánh thế bỏ chữ trực tuyến xuống đi. Liên kết với ví điện tử chỉ tải lại trang k báo lỗi hay là cần thực hiện gì. App quá tệ cần được gỡ bỏ,1,False,Hải 24092811,Lừa đảo,
138,2020-03-18 01:30:06,App đã tốt hơn nhiều. Nhưng cái animation khởi động quá rườm rà. Nên loại bớt.,4,False,julystorm94,App quá tệ. Thời này còn dùng app nền web là sao?,
139,2020-03-11 17:40:15,Bản cập nhật mới nhất không hiện thông báo thay đổi số dư tài khoản,2,False,chgbjifd,Không hiện thông báo,
140,2019-08-02 23:15:22,App rất hữu ích!,5,False,cường 147,Rất tốt!,
141,2019-12-27 15:46:28,"Notification push lại không hoạt động rồi. Lúc báo lúc không và cũng không có âm thanh báo đến. App còn một số lỗi UI/UX cần test kỹ hơn chứ đã làm app mới thì làm cho có tâm giùm. Mất cả chức năng thay đổi chỉ thị tiết kiệm khi đến hạn cho các khoản tiết kiệm điện tử mà chỉ có nút tất toán. Khi nhập otp bấm nào nút mở etoken thì điều hướng qua app store sau đó mới mở etoken quá mất thời gian, nên mở trực tiếp etoken luôn. Bản đồ tìm livebank thì cập nhật thiếu tùm lum không đầy đủ như tra cứu trên web. Ông coder update lại hộ tôi phát. Ngân hàng dịch vụ ok và đầu tư tốt, marketing tốt nhưng ông code app lại quá chán, làm không có tâm và lại đi mua feedback nâng xếp hạng nữa chứ, mất thiện cảm.",3,False,report@issue,Notification lỗi,
142,2019-12-10 15:47:06,"Mới cập nhật nên chưa quen giao diện mới lắm. Nhìn chung các tính năng hiển thị rõ ràng, đầy đủ, đã sửa lỗi quét QR. Tuy nhiên mình đang dùng ip XS thì thấy hiển thị chữ hơi nhỏ, icon to hơn chút cũng được. Ở màn hình thanh toán hoá đơn thì nút back hơi gần tai thỏ nên khó bấm, nên điều chỉnh lại và thêm tính năng swipe left để back thì tiện hơn. Giao diện khởi động tuy đẹp nhưng tốn thời gian, không cần thiết có đoạn intro trước khi vào màn hình đăng nhập như vậy.",4,False,chip.tm,Cơ bản khá hoàn thiện,
