,date,developerResponse,review,rating,isEdited,title,userName
61,2021-07-18 08:07:51,"{'id': 24028642, 'body': 'BIDV chân thành xin lỗi bạn vì những trải nghiệm không mong muốn. Chúng tôi xin ghi nhận mọi ý kiến của khách hàng để hoàn thiện ứng dụng.', 'modified': '2021-07-20T11:04:20Z'}",Chức năng vay nhanh lâu ra nhỉ chờ mãi vay thử xem lãi cao không mà chưa vay được,5,False,Ứng dụng,quóc em
62,2021-07-18 05:23:45,"{'id': 23975656, 'body': 'BIDV chân thành xin lỗi bạn vì những trải nghiệm không mong muốn. Chúng tôi xin ghi nhận mọi ý kiến của khách hàng để hoàn thiện ứng dụng.', 'modified': '2021-07-18T05:23:45Z'}",Kinh dị cho cái bảo trì nâng cấp này!,1,True,Quá sợ,bidv cần bỏ chức năng này nhé
63,2021-07-17 14:13:39,"{'id': 24028502, 'body': 'Chúng tôi rất tiếc vì những trải nghiệm không mong muốn. Bạn vui lòng để lại thông tin hoặc liên hệ 19009247 để được trợ giúp.', 'modified': '2021-07-20T10:58:32Z'}",App quá chán. Cứ mở app lần nào là bắt đổi mã pin lần đấy. Chả biết bảo mật đến đâu nhưng bị khóa bn app rồi. Bực cả m. Kích hoạt thẻ atm vs đổi mã pin thẻ qua app r mà thẻ vẫn k sài đc.,2,False,Chán,ko có bí danh. hỏi nhiều vl
64,2021-07-17 10:58:34,"{'id': 24028493, 'body': 'Bạn vui lòng kiểm tra lại kết nối mạng, thử lại hoặc liên hệ tổng đài 19009247 để được hỗ trợ.', 'modified': '2021-07-20T10:58:01Z'}","không đăng nhập bằng 3,4g được 
chán ngân hàng này quá",1,False,không đăng nhập được,yumy khoa
65,2021-07-17 08:06:00,"{'id': 24028436, 'body': 'Xin lỗi bạn vì sự bất tiện này. Bạn vui lòng thử lại hoặc liên hệ tổng đài 19009247 để được hỗ trợ.', 'modified': '2021-07-20T10:55:23Z'}","An lúc nào cũng bảo trì ,cn ,t7
nào cũng dặt hàng chuyển khoản,chuyển tiên cũng ko dc",1,False,Chất lượng kém,thanh 1nga
66,2021-07-15 12:17:44,"{'id': 23975640, 'body': 'BIDV chân thành xin lỗi bạn vì những trải nghiệm không mong muốn. Chúng tôi xin ghi nhận mọi ý kiến của khách hàng để hoàn thiện ứng dụng. ', 'modified': '2021-07-17T02:50:26Z'}","Hở tí đòi đổi mật khẩu,mật khẩu đúng rồi mà cứ báo sai rồi khoá tk,ai hơi đâu mà vài bữa lết xác lên ngân hàng đổi mk hoài,bực",1,False,Ứng dụng ngân hàng siêu chán,ntmlvlll
67,2021-07-08 08:55:39,"{'id': 23992004, 'body': 'Chúng tôi rất tiếc vì những trải nghiệm không mong muốn. Bạn vui lòng để lại thông tin hoặc liên hệ 19009247 để được trợ giúp.', 'modified': '2021-07-19T01:34:10Z'}","Nhân viên và quản lý quá tệ. 
Nhân viên thái độ với khách.
Nhân viên xem thường khách hàng.
Không nên chọn BIDV để gửi tiền!",1,False,BIDV Lai Vung - Đồng Tháp,nhận xét bọn làm tiền
68,2021-07-05 19:52:20,,Tiền trong tài khoản bị trừ vô lí không một thông báo trong khi đó mình đã nộp phí duy trì thẻ cách đó 13 ngày,3,False,P,thanh vo thi
69,2021-07-07 02:05:46,,"Trừ tiền linh tinh
Quá tệ
Cho 1 sao là quá nhiều",1,False,Ghét bidv,Bi ép
70,2021-07-06 09:03:00,,ngân hàng gì 1 tháng trừ k biết bao nhiêu là tiền :) cái gì nó cũng vừa phải thôi chứ,1,False,App tệ,reuuckaicdicnde
71,2021-06-07 12:56:00,,Phiên bản mới cho cảm giác nặng và không mượt. Hay bị treo,2,False,Giao diện nặng,dragonlgvn
72,2021-06-09 03:59:30,,Dùng mỗi tuần tải lại ứng dụng 1 lần vì lỗi “chưa cài đặt mã xác nhận OTP” trong khi t cài đi cài lại r :). Tạm biệt BIDV sang TP ổn định chất lượng hơn bao nhiêu còn không bị tính PHÍ CHUYỂN TIỀN,1,False,Ngân hàng lởm,App Lừa
73,2021-05-23 04:54:50,"{'id': 24107774, 'body': 'Cảm ơn bạn đã để lại phản hồi. Bạn vui lòng email tới bidv247@bidv.com.vn thông tin liên hệ để chúng tôi hỗ trợ nhé!', 'modified': '2021-07-25T03:01:25Z'}","việc đăng ký ekyc gặp rất nhiều lỗi, đặc biệt liên quan đến việc xác thực bằng chụp ảnh và cmnd. hệ thống hay lag",2,False,EKYC,Sangnguyenquang
74,2021-05-27 21:00:58,"{'id': 24107730, 'body': 'Chúng tôi chân thành xin lỗi bạn vì những trải nghiệm không mong muốn. Chúng tôi đang rất nỗ lực và luôn tiếp thu ý kiến của khách hàng để hoàn thiện phục vụ khách hàng tốt hơn. Mong bạn thông cảm và tiếp tục ủng hộ chúng tôi.', 'modified': '2021-07-25T02:53:55Z'}","Đọc nhận xét toàn thấy mọi người phê bình về chất lượng, có mấy cái lỗi mà lặp đi lặp lại mãi không khắc phục được. Chắc nhân viên CSKH đọc những phản hồi trên cho vui à?",1,False,Quá kém,bigcity.boi
75,2021-04-24 10:59:14,"{'id': 22474505, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Vui lòng để lại thông tin hoặc liên hệ 19009247 để được hỗ trợ kịp thời.', 'modified': '2021-04-27T02:09:40Z'}","1/ Giao diện mới so với cũ đẹp hơn nên cho 2**

2/ App quá nhiều quảng cáo làm người sự dụng khó chịu. Nên cho 0* 

3/ Tính năng rút tiền không cần thẻ, đã quét mã QR và xác thực bằng vân tay, tôi nghĩ đến đây tiền ra là đủ dùng rồi. Không cần phải nhập thêm mật khẩu thẻ nữa. Vì tôi nghĩ không tăng thêm tính bảo mật mà còn có nguy cơ lộ mật khẩu thẻ. Nên cho 0*",2,False,Ý kiến cá nhân,Ngày mai tươi đẹp hơn
76,2021-05-06 01:02:06,"{'id': 24108402, 'body': 'Cảm ơn bạn đã để lại phản hồi. Chúng tôi xin ghi nhận mọi ý kiến phản hồi của khách hàng để cải thiện phục vụ khách hàng tốt hơn.', 'modified': '2021-07-25T05:06:26Z'}","Giờ này chuyển khoản vẫn mất phí , trong khi nhiều ngân hàng đã miễn phí chọn đời rồi, cho nên ko ai muốn chuyển tiền qua bidv",1,False,Tồi,Chieuhuong
77,2021-04-26 11:50:14,"{'id': 24108107, 'body': 'Cảm ơn bạn đã để lại phản hồi. Chúng tôi xin ghi nhận mọi ý kiến đóng góp để hoàn thiện chất lượng sản phẩm dịch vụ. Mọi thắc mắc vui lòng liên hệ 19009247 để được hỗ trợ.', 'modified': '2021-07-25T04:20:42Z'}",Sao nâng cấp khoẻ thế. Mất time quá,1,False,Nhận xét,Đạo vui vẻ
78,2021-04-26 10:24:14,"{'id': 24108129, 'body': 'Bạn vui lòng liên hệ 19009247 hoặc để lại thông tin để chúng tôi giải đáp kỹ càng, tránh hiểu lầm đáng tiếc. Cảm ơn bạn đã để lại phản hồi.', 'modified': '2021-07-25T04:26:49Z'}",Bidv chơi chiêu trò với khách hàng. Xoá mệnh giá nạp card điện thoại 20.000 để nhằm ăn lời phí dịch vụ 2 lần 10.000đ . Tính toán khá hay khá hay,1,False,Bidv cao tay quá,người sử dụng 4577
79,2021-04-24 03:28:05,"{'id': 22474530, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Vui lòng để lại thông tin hoặc liên hệ 19009247 để được hỗ trợ kịp thời.', 'modified': '2021-04-27T02:10:42Z'}","Đúng là xách dép cho VCB, cập nhật ứng dụng cái là hết truy cập được luôn, giờ cần tiền là phải ra ATM chứ không thể xài được cái của nợ này",1,False,Lỗi đăng nhập,Uông Sĩ Mạnh
80,2021-04-21 06:15:04,,Lúc nào cũng update update,3,False,Mệt vcl,"huong9,"
81,2021-04-22 00:55:16,"{'id': 22475796, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Vui lòng để lại thông tin hoặc liên hệ 19009247 để được hỗ trợ kịp thời.', 'modified': '2021-04-27T03:37:47Z'}","Thật sự phiên bản mới này quá chậm load lỗi và thật sự rất bực mình khi chuyển tiền mà cứ báo lỗi, và tải cái gì cũng chậm. Nâng cấp để phát triển còn cái nâng cấp kiểu này các ông dẹp mẹ hết đi",1,False,Nhận xét,hungthao123
82,2021-03-21 23:24:53,"{'id': 21808294, 'body': 'BIDV xin cảm ơn và xin tiếp nhận những ý kiến đóng góp trên của bạn. Mọi ý kiến đóng góp đều đáng quý để chúng tôi hoàn thiện sản phẩm và dịch vụ của mình.', 'modified': '2021-03-23T03:12:43Z'}","Không có phím tắc trở về trang chủ khi vào sâu trong các mục dịch vụ
Thao tác quay lại rừm rà, chạm nhiều lần mới quay lại được
Nhìn chung, không thích sử dụng phiên bản hiện tại so với phiên vản cũ",3,False,Thao tác sử dụng chưa tiện,DannyJTran
83,2021-04-20 09:17:50,,Hệ thống suốt ngày bảo trì. Cuối tuần ko chuyển được. Chiều tối ko chuyển được. Ủa? App làm giờ hành chính à??!!!! Bực cả mình.,2,False,Khá tệ,ha1149
84,2021-03-23 17:21:34,"{'id': 21916211, 'body': 'BIDV xin cảm ơn và xin tiếp nhận những ý kiến đóng góp trên của bạn. Trong quá trình nỗ lực cải thiện chất lượng sản phẩm, BIDV đã không tránh khỏi gián đoạn trong quá trình xử lý và chăm sóc khách hàng. Sự thông cảm và tin dùng của bạn sẽ là động lực cho BIDV ngày một hoàn thiện. Nếu có phát sinh vấn đề cần hỗ trợ thêm, bạn vui lòng liên hệ số 19009247 để được hỗ trợ.', 'modified': '2021-03-29T07:09:57Z'}","Muốn đăng nhập phải bấm vào nút đăng nhập, sau đó bấm vào face id mới đăng nhập được. Tại sao không phải chỉ cần bấm vào biểu tượng face id ngoài màn hình chính hoặc mở app tự động quét face id là đăng nhập được? Rườm rà.",1,False,UX mới rườm rà,Miracle Judge
85,2021-03-23 15:27:12,,Giao diện cũ đang đẹp và dễ xài tự dưng đổi giao diện mới xấu và khó sử dụng nữa.,4,False,Giao diện smartbanking,haqweridnnx
86,2021-03-22 09:03:47,,"Kính đề nghị BIDV rà soát lỗi smartkeyboard trên messenger và zalo không đăng nhập faceid vào smartkeyboard được do 2 ứng dụng này cũng cài faceid (lỗi chồng faceid) để có trải nghiệm tốt
hơn khi dùng app nhé!",5,False,lỗi smartkeyboard,ZFDong
87,2021-03-13 01:48:05,"{'id': 21784883, 'body': 'Chúng tôi rất tiếc vì những trải nghiệm không mong muốn. Bạn vui lòng liên hệ 19009247 để được hỗ trợ kịp thời. ', 'modified': '2021-03-22T02:52:26Z'}","Nhiều lỗi kinh khủng ý , mình đổi đi đổi lại pass bao nhiêu lần . Xong mỗi lần đổi pass xong mình đã lưu lại thế mà hôm sau copy paste y hệt lại bảo nhập sai pass . Xong rồi thiết lập Face ID rồi dùng đc mấy hôm lại bảo là chưa thiết lập . Giờ lại phải ra PGD xin lại pass . Chán không thèm nói",2,False,Lỗi,Huyen0805
88,2021-03-21 23:22:24,"{'id': 21808305, 'body': 'Cảm ơn quý khách đã tin tưởng và sử dụng dịch vụ của BIDV.', 'modified': '2021-03-23T03:13:05Z'}","Giao diện đẹp dễ sử dụng mình cực thích màu của app luôn.
Cài đặt cập nhật sớm có quà hiện kim luôn",5,False,Digital smartbanking BIDV,TracyVu17
89,2021-03-21 17:58:39,"{'id': 21835220, 'body': 'Cảm ơn bạn đã để lại phản hồi. Trong quá trình nỗ lực cải thiện chất lượng sản phẩm, BIDV đã không tránh khỏi gián đoạn trong quá trình xử lý và chăm sóc khách hàng. Sự thông cảm và tin dùng của bạn sẽ là động lực cho BIDV ngày một hoàn thiện. Nếu có phát sinh vấn đề cần hỗ trợ thêm, bạn vui lòng liên hệ số 19009247 để được hỗ trợ.', 'modified': '2021-03-24T08:06:55Z'}","Bảo trì quài , đã vậy nâng cấp lên r ko vào được chả làm gì được luôn 
Chuyển tiền từ đời nào mà k bao giờ thông báo liền đâu đợi tới đêm mới được thông báo",1,False,Tệ,ngân ngân 2727
90,2021-03-21 04:12:19,"{'id': 21808365, 'body': 'Quý khách nên thực hiện thao tác Cập nhật ứng dụng từ kho để giữ nguyên các cài đặt đăng nhập bằng Vân tay/Face ID. Nếu quý khách xóa Ứng dụng cũ đi và tải lại ứng dụng mới thì Quý khách vẫn sử dụng được dịch vụ hoàn toàn bình thường, nhưng sẽ không đăng nhập được bằng Vân tay/Face ID (nếu có) đã cài trước đó mà phải cài lại.', 'modified': '2021-03-23T03:15:57Z'}","Giao diện cũ mở cái ăn liền, giao diện mới không nhận ra mặt chủ nữa. Lần nào có việc cũng phải gõ mật khẩu. Mắc mệt. Trả lại giao diện cũ cho tôi đi",1,False,Cho 1 sao vì chất lượng kém,nấm spa
91,2021-03-20 10:23:54,,Không hỗ trợ phiên bản phần mềm nào vậy! Sao mình chẳng update được luôn í,1,False,Không cập nhật được phiên bản mới,Bachcottinh87
92,2021-03-20 10:23:27,,Stupid,1,False,Sao để cái ảnh to chiếm hết màn hình thế kia. Càng làm càng kém,vodanh0000011111
93,2021-03-20 05:16:59,"{'id': 21784587, 'body': 'Cảm ơn bạn đã để lại phản hồi. Chúng tôi liên tục hoàn thiện để mang lại những trải nghiệm tốt hơn cho người dùng, rất mong nhận được sự ủng hộ của quý khách hàng.', 'modified': '2021-03-22T02:38:32Z'}","Cập nhật bản mới nhất, thay đổi giao diện... mất thời gian thích nghi với ứng dụng mà chẳng đc cái tích sự gì. Cũng bao nhiêu chức năng đó mà để rồi phải lọ mọ đi tìm.",1,False,Chán,1 tịt
94,2021-03-17 07:27:47,,"Suốt ngày lỗi hệ thống, cần xem xét kĩ lại..rất tệ",1,False,Rất bất tiện và kém cõi,Tiêu Cò
95,2021-03-12 05:38:04,"{'id': 21784911, 'body': 'Cảm ơn bạn đã để lại phản hồi. Bạn vui lòng liên hệ ngay với tổng đài 19009247 để được hỗ trợ kịp thời.', 'modified': '2021-03-22T02:53:41Z'}",Kiếm số tài khoản để chuyển tiền cũng k thấy là sao mặc dù mình đã click vào mục tài khoản nhiều lần,1,False,Mất số tài khoản,duciuu
96,2021-03-10 15:01:35,"{'id': 21784894, 'body': 'Bạn vui lòng thử lại hoặc liên hệ với tổng đài 19009247 để được hỗ trợ kịp thời.\n', 'modified': '2021-03-22T02:53:03Z'}",Tải ứng dụng về máy mà ko thể vào được để đổi Thông tin. Cái gì ko biết. Ko vì cv chắc ko mở tk tại bidv. Vẫn cứ teckcombank là OK nhất.,1,False,Quá chán,🤣🤣🤣🤣🤣 lỗi
97,2021-02-25 07:50:02,,"Đăng kí BIDV vì nghe bảo là tốt, nhưng tôi đăng kí BIDV online rồi mà đăng nhập shopee lại bảo ko đănh kí, ko tìm thấy corebank :) ngân hàng dì kì zạy",1,False,Lỗi corebank,Xfgnkknnn
98,2021-02-24 05:35:26,"{'id': 21556325, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Vui lòng để lại thông tin hoặc liên hệ 19009247 để được hỗ trợ kịp thời.', 'modified': '2021-03-10T06:24:48Z'}","Lần nào muốn chuyển nhưng không hề gửi mã otp để xác nhận
Chán kinh luôn :)",1,False,Không chuyển tiền được,quangcoi68
99,2021-02-17 08:05:37,,"Smart mà ko smart tí nào. App nhà người ta nhập số TK là tự động hiện tên người thụ hưởng. App nhà mình bắt đánh máy tên người thụ hưởng, mất phí gửi, rồi vẫn bị hoàn trả. VCL",1,False,Không Thông Minh,Thu Minh Emma
100,2020-12-19 20:36:14,,"Khi rút tiền ATM hoặc có tiền chuyển đến tài khoản, app không thông báo thay đổi số dư, lúc có lúc không rất bất tiện cho việc quản lý tài khoản.",2,False,Không thông báo số dư,Pikeaman
101,2021-02-05 08:20:13,"{'id': 21785123, 'body': 'Chúng tôi rất tiếc vì những trải nghiệm không mong muốn. Bạn vui lòng để lại thông tin hoặc liên hệ 19009247 để được hỗ trợ kịp thời.', 'modified': '2021-03-22T03:04:34Z'}","Tôi rất khó chịu mỗi khi phải vào sử dụng app này, ngày càng tệ, không xứng với số tiền tôi phải bỏ ra hàng tháng. Del mẹ app đi cho lành. Không đáng để dùng chút nào. Dùng thử bidv và sẽ không có lần sau nữa",1,False,Rất tệ,ưibu
