,date,developerResponse,review,rating,isEdited,title,userName
96,2023-01-06 01:41:18,,"Quá tệ ko nhận được khuôn mặt, muốn tắt faceID cũng không được, quá mất thời gian cho 1 lần chuyển tiền",1,False,Face ID,123dâtbc
97,2023-01-03 13:53:30,,Cần có tính năng kiểm soát liên kết thanh toán với bên thứ ba như các ví điện tử. Cho phép huỷ liên kết trực tiếp từ app của ngân hàng để hạn chế rủi ro,5,False,Liên kết,xuanduongcrv
98,2023-01-02 07:06:02,,Chuyển mỗi tý tiền thôi bắt làm trò khùng điên 7749 lần mới xong :),3,False,Mở khuôn mặt như cl :))),Emghhfg
99,2022-12-29 16:43:03,,"Nạp tiền. Vào lần nào cũng trừ mới bữa trừ 60k có thông báo phí thẻ thường niên k nói đi 
Tự nhiên bữa nay nạp 100k vào còn có 50k 
Mặc dù k thông báo vấn đề gì trừ 50k lunn 
50 cũng là tiền mà trời 🥲",1,False,Quá chán,báp bắp
100,2022-12-24 08:36:59,,App cần có thêm chứ năng thống kế các nguồn tiền vào và ra theo hàng tháng bằng biểu đồ,3,False,Thiếu chức năng thống kê,sjlyoko
101,2022-12-29 11:05:32,,chức năng quét khuôn mặt dùng như cái đầu buồi vậy.,1,False,phản ánh,alqaeda2810
102,2022-12-25 15:52:14,,Ngân hàng máu l,1,False,Bịp,hiéuuuuuuu
103,2022-12-25 00:29:49,,"Mới làm thẻ xong chưa được một tuần mà bị trừ phí thường niên tận 66000đ. Có bị điên không z, chưa sài được một năm mà trừ dữ z, lấy tiền vô cớ quá thất vọng",1,False,thất vọng,thuyduonng
104,2022-12-14 01:54:00,,Cái tiếng thông báo điếc hết cả tai,2,False,Âm thanh thông báo,gggggggaaieihbdb
105,2022-12-22 10:38:33,,Bắt update mới cho dùng. Update xong không mua được vé xem phim luôn. Vào chỗ Lịch chiếu màn hình cứ trắng xoá bực thế không biết!,1,False,Không mua được vé xem phim,Đạt Lazy
106,2022-12-21 19:11:01,,App như quần què,1,False,Ngày gửi thông báo ưu đãi mấy chục lần không tắt được,tuankonvp
107,2022-12-21 04:13:02,,Xài app của Vietinbank từ lâu. Rất hài lòng về các chức năng cũng như độ nhanh nhạy của app. Sau 1 thời gian xài các app của bank khác quay lại đây đánh giá vì nhận thấy của Vietinbank đỉnh nhất.,5,False,App bank thông minh nhất,saochi27
108,2022-12-20 15:05:59,,"Em chuyển tiền cho bên A, nhưng dù chuyển đúng tên đúng stk nhưng bên A kh nhận được tiền, tài khoản của em vẫn bị trừ tiền. Em gọi điện tới hotline để cần được tư vấn nhưng gọi mãi kh đc dù sdt hotline đúng. Em hiện tại muốn biết số tiền của em đã đi đâu????",1,False,Em rất mong dc hỗ trợ ạ,kh cần bí danh
109,2022-12-18 07:45:46,,Không định cho 1 sao đâu. Nhưng tại nhà trường làm thẻ sinh viên tích hợp với thẻ  viettin. Đã bảo không dùng thẻ viettin rồi mà con bí thư hamlon nó cứ lắm mồm nên cho 1 sao,1,False,Chê,bykwmy
110,2022-12-15 13:15:21,,Nên bổ sung tính năng gửi email cho mỗi giao dịch/thay đổi tài khoản. Tôi rất thích cách lưu trữ này vì có thể lưu trữ lâu dài và rất tiện để tìm kiếm về sau,5,False,Bổ sung tính năng,ngduytrung
111,2022-12-14 14:34:59,,Gọi điện lên tổng đài không hỗ trợ được tiền ko chuyển ra đc ko nên dùng cái bọn lừa đảo,1,False,Lừa đảo,halin100
112,2022-12-13 10:11:57,,Phiên bản mới cập nhật mất chức năng mua vé số Vietlott. Đề nghị Dev team cập nhật lại dùm. Thanks!,2,False,Mất chức năng mua vé Vietlott,KenshinJune
113,2022-12-12 02:01:58,,15/12/2022 Bỏ ứng dụng mua vé vietlot trên app rồi hả ad?,5,False,Ứng dụng Vietlot,TQ Vương Kiệt
114,2022-12-11 18:10:33,,App tệ trừ tiền không rõ lý do tự dưng chuyển tiền vào xong bị mất 50k. Đã check lại lịch sử giao dịch k thấy giao dịch 50k đâu,1,False,Không nên dùng,mikokiimike
115,2022-12-10 07:40:40,,"Xoá đi tải lại nhưng lại bắt mua phí ,bắt đăng nhập lại mật khẩu icloud và phải mua hàng ,add giải thích giúp e với ạ",1,False,Sao xoá đi tải lại không được vậy ?,Phùng Đình Đức
116,2022-12-09 03:50:07,,Tao dk tài khoản song. Đăng nhập vao ko được.,1,False,Đăng nhâp,vanhunn
117,2022-12-09 02:40:09,,Nhân viên CSKH coi thường khách hàng,1,False,1 sao,dmdjjd1975
118,2022-12-07 07:55:56,,"Nên bỏ tính năng mỗi lần giao dịch lại quét gương mặt, xác minh bằng mã otp là được rồi",1,False,Góp ý,Chung8x
119,2022-12-06 13:41:20,,"Giao dịch báo lỗi vẫn trừ tiền, làm người dùng gửi nhiều lần không truy thu được giao dịch bị lỗi",1,False,App ngu làm mất tiền,THSK127
120,2022-11-29 04:16:42,,"Nên thuê lại đội BA, test cẩn thận hơn :))",3,False,Text trong app còn thiếu chữ,beiuiucuti
121,2022-12-05 08:54:35,,"Giao diện đẹp, cần bổ sung tính năng Dark mode.",4,False,Good app,Hiyoshimaru43
122,2022-11-30 23:58:33,,"Phần chụp cccd chụp sau cũng k chịu, ngan hàng khó chịu nhất thế giới, sẽ k bao giờ quay lại vl",1,False,Không đki tk đc,àyvko
123,2022-11-27 04:27:03,,Đang nhiên đang làm khoá tài khoản trên ung dung vietinbank iPay của tôi,3,False,Haizz,njrjrej
124,2022-11-28 09:51:24,,Bấm quên mật khẩu xong chọn chụp cccd mà chụp nó cứ ghi không đủ tiêu chuẩn xong làm nhiều có nó không cho làm nữa.ai biết cách sửa không,5,False,???,Ngưo
125,2022-11-28 04:33:18,,Rất tệ trừ phí 50k quài mà lâu lâu mới vô,1,False,Tệ,kaxd31
126,2022-11-21 10:31:47,,"Sao chuyển tiền nó ko thông báo số dư ạ, bên khác chuyển lại nó cũng không vào tài khoản luôn ạ, mà trong khi đó bên ngân hàng chuyển đã trừ lại rồi",3,False,Trợ giúp,MaiuDat
127,2022-11-26 13:18:38,,Liên tục bị trừ tiền,1,False,Trừ phí liên tục dù ko xài. Quá dở ko nên xài,hoai hoai hoai
128,2022-11-25 12:50:58,,"mình nghĩ nên bỏ đọc nfc khi đky đi ạ, không phải ip nào cũng đều đọc được!",1,False,h,hckdsjch
129,2022-11-24 05:52:35,,"Người ta mở thẻ được cộng 50k, hoặc là tài khoản bằng không. Mình đăng nhập vô thấy tài khoản bị âm 50k là sao. Ủa Alo?",2,False,Đăng nhập vào app bị âm 50k,Cà tím mỡ hành
130,2022-11-14 02:14:43,,Ngân hàng hay bị lỗi vậy ạ?????? có tiền nhma vẫn phải nhờ ngkhac chuyển khoản vì ngân hàng bị lỗi,3,False,lỗi,Luu Khanh Linh
131,2022-11-21 03:23:27,,Bảo trì liên lục à thứ 2 vẫn bảo trì,1,False,Bắt đầu làm ăn thả lỏng à,Chan Giác
132,2022-11-21 01:21:22,,quá tệ,1,False,k vào được ngân hàng,viettinbankssss
133,2022-11-19 13:20:04,,Mỗi lần ck cứ bắt nhận diện khuôn mặt. Mà nhận diện chục lần mới được,1,False,Đánh giá,1-.?;):
134,2022-11-18 16:03:21,,Thanh toán có 1 lần mà tự nhiên trừ 2 lần thanh toán thế mất oan tiền,1,False,Không nên dùng,vailonthat04
135,2022-11-18 05:02:10,,Lâu lâu lại bị trừ tiền không lý do,1,False,Trừ tiền không lý do,ngờ u ngu
136,2022-11-17 17:36:56,,Ứng dụng gì toàn bảo trì về đêm.. bảo trì phải có giới hạn chứ…làm 1 phát mấy tiếng đồng hồ…biết bao giao dịch vì bị bảo trì của k?,1,False,Suốt ngày bảo trì,nghieu 123456789
137,2022-11-16 12:28:16,,Nhận diện khuôn mặt gì bắt tui cười như điên gần nữa tiếng làm đi làm lại vẫn ko nhận. Điên thiệt chớ,1,False,App kém,gsjssjsshsj
138,2022-11-14 02:46:41,,"Rất bực mình luôn. Hệ thống hay lỗi, giao dịch trên app nãy giờ hơn 30p. Vào là báo lỗi.

App như qq",1,False,App lỗi. Đề nghị phía viettinbank. Khắc phục gấp,sony180592
139,2022-11-11 11:13:40,,Hỗ trợ giúp tôi rìm lại sớm nhé,5,False,Tìm lại mã thẻ cào mua trên app vietinbank,hâyhyuu
140,2022-11-03 15:35:11,,Xem mỏi cả mắt. Rất tập trung và khờ con mắt. Đề nghị khắc phục sớm nhất tránh khách hàng khó chịu xài thêm tk ngân hàng khác,3,False,Chữ quá nhỎ,Khach hang Viettinbank
141,2022-11-10 20:13:42,,App ngân hàng VietinBank hay bị lỗi á cần khắc phục,5,False,App lỗi,chế Leo
142,2022-11-10 04:30:58,,Tôi thấy có bug trong quá trình sử dụng app. Tôi là tester và tôi muốn báo cho team các bug đó. Tôi có thể báo cáo bằng cách nào ?,5,False,Bugs of app,sinh viên Hust
143,2022-11-07 14:10:33,,Tại sao ko co chuyển mục chuyển tiền môm vay ta chan,4,False,Ko co momo,hoangmy7652
144,2022-10-18 15:16:14,,App dạo này hay lỗi quá trờiiii,3,False,Lỗi app,Tuyet.trinhh
145,2022-11-03 12:05:18,,"Chức năng chuyển khoản ko nhanh gọn bằng phiên bản trước, biết vậy k cập nhật. Trân trong",4,False,Az,Hiến 666
146,2022-10-30 01:39:26,,Cần xem xét sửa lỗi mẫu chữ ký mở tài khoản chứng khoán VPS. Rất khó để mở nó.,2,False,Khắc phục lỗi,kityanhduy
147,2022-10-28 09:51:16,,Áp ngân hàng maf mạng di động k vào đk cần nâng cấp lại áp,1,False,Mạng di động k vào đk,nam160290
148,2022-10-27 04:35:02,,"1 tháng trừ quá nhiều phí, chưa kể còn giữ 50k trong tài khoản, thêm mục số dư tài khoản trông chướng mắt",1,False,Nhiều phí!,HaQueAnh
149,2022-10-24 10:38:58,,Chuyển tiền bao nhiêu lần vẫn k nhận đc mã opt để giao dịch,1,False,Không nhận mã otp,Đại Gia 145203
150,2022-10-22 06:05:44,,Chuyển nhận tiền rất tiện lợi nhờ app. Giao diện ứng dụng đẹp. Xin phép cho 5 sao!,5,False,App rất tiện lợi,luv123456789me
151,2022-10-20 16:40:32,,Ngân hàng kiểu gì mà chuyển khoản vào thẻ tín dụng mà không chuyển đc vậy,1,False,Rất khó chịu,"234(:(,?))$&$)))"
152,2022-10-20 08:28:08,,Giao dịch chờ cái mã OPT mất rất nhiều thời gian. thôi xin chào tạm biệt và thân ái,1,False,Quá Tệ,ăn Ngủ chỉ để cày game
153,2022-10-19 01:11:23,,Rất đẹp,5,False,Giao diện,Tiến 1024
154,2022-10-14 06:33:20,,Update càng ngày càng tệ.,3,False,Kém,minh tiến 92xz
155,2022-10-14 23:57:40,,Ok,5,False,Mong ứng dụng thêm nạp thu phí không dừng,hanh1224445
156,2022-10-13 15:55:32,,"Bị treo giao dịch , nhiều lúc khốn khổ vì ngỡ đâu phải rửa bát ở quán",3,False,App lỗi,NhugĐốm
157,2022-10-14 05:01:50,,"Cứ thay đổi phiên bản là không cho đăng nhập báo bắt cập nhật là sao, máy cũ không cập nhật bản cao được quá bất tiện",1,False,Gửi viettinbank,Phương ngân
158,2022-10-14 03:10:50,,"Lỗi hệ thống k xác thực đc, đang gấp chuyển tiền mà phát cáu luôn",1,False,Chuyển tiền xác thực khuôn mặt,Kathecucsuc
159,2022-10-13 04:08:22,,"Rút tiền khách hàng, 2000đ bảo hiểm kèm theo đi về đâu? Tại sau chon sẳn cho khách hàng? Thua!",1,False,Thanh toán hoá đơn,ankhoingo
160,2022-10-12 17:02:41,,"App mở lên bị crash luôn, chưa kịp đăng nhập
Thiết bị iphone 12prm ios 16",3,False,Crash app,Kyoviet
161,2022-10-13 02:16:50,,"Đơn giản, tiện dụng.
Gửi tiết kiệm online dễ dàng.",5,False,App tốt,viburnum1
162,2022-10-13 02:11:42,,"Cả đời không bao giờ bảo trì mà lúc cần lại bảo trì là sao? Ngân hàng làm ăn không có tâm, rất bực mình. Dùng vietcombank hay bidv còn hơn, hôm qua vào app văng liên tục thật sự rất chán",1,False,Cả đời không bao giờ bảo trì mà lúc cần lại bảo trì là sao?,bcjsjfnksucnzkdbnsnscnkwjcnd
163,2022-10-12 17:36:00,,E vào nó văng ra là sao mong được sự giúp đỡ,1,False,Vào không được,anh tien92
164,2022-10-12 17:35:26,,Lỗi đăng nhập,4,False,Lỗi,Lua hang
165,2022-10-12 17:30:32,,Ngân hàng lởm,1,False,Lỗi app,NamSkyyy
166,2022-10-12 17:06:50,,Mở app lên rồi tự động văng liên tục cả buổi tối không làm được gì,1,False,Bị văng,Huỵuujuy
167,2022-10-10 12:28:49,,Cập nhật kiểu gì mà vào app lại tự out ra,3,False,App lỗi,mahcjkkxdfff
168,2022-10-12 16:49:49,,App bị diss liên tục mặc dù mình dùng ip11,1,False,Quá tệ,lamthanh0605
169,2022-10-12 16:46:38,,Cứ nhấn vô là out ra ngoài ngay d trời,1,False,Bị lỗi out ra ngoài hoài,Q.J27
170,2022-10-12 16:23:03,,App bị dừng không mở được trên iOS 16.0.3 vào kaf bị văng ra không xài được.,4,False,Bị crash trên ios 16.0.3,sonH27
171,2022-10-12 16:19:45,,Đột ngột tôi k vào được ứng dụng. Bấm vào mà nó tự động thoát ra.,1,False,Lỗi,lamannhucutvay
172,2022-10-11 14:07:53,,"Mỗi lần bị lỗi là lỗi 3,4 ngày ngân hàng làm ăn kiểu gì vậy",1,False,Lỗi,admin1609
173,2022-10-11 13:49:32,,app toan bi lỗi,2,False,app loi,nananamanaa
174,2022-10-11 11:29:29,,"Dạo này vietin ko bank dc, cũng ko nhận đc tiền chuyển. Từ trc đến h dùng vẫn ổn mà mấy hôm nay đều bị lỗi",4,False,Cần khắc phục,hưbh
175,2022-10-11 03:19:49,,viettin toàn lỗi là sao nhỉ,1,False,ommmm,Bách đây
176,2022-10-11 00:24:35,,Cuối tuần lỗi treo giao dịch dùng rất bất tiện,1,False,App Lỗi,Mai10102507
177,2022-10-10 14:56:33,,"Ngân hàng bảo trì chẳng thông báo 1 tiếng, làm lỡ biết bao nhiêu việc.",1,False,Rất tệ,Djchh hjsj jhdjs
178,2022-10-10 14:53:42,,"mình gọi cho ngân hàng, ngân hàng không nghe mà vẫn trừ tiền điện thoại của mình ??? Không thể hiểu nổi, mình đi làm được có 12k 1h thôi, gọi mấy cuộc ngân hàng không nghe mà cũng trừ của mình 30k tiền điện thoại. Quá thất vọng với 1 ngân hàng lớn như Vietin",1,False,Tệ thật sự,Cuong62901
179,2022-10-10 12:20:15,,Đang cần dùng app mà app lỗi ko đăng nhập vào được vậy.,1,False,App lỗi,Gonraw
180,2022-10-10 11:48:06,,Mình xài ip11 vào app bị thoát sau 3s không rõ lý do.,3,False,Lỗi không vào được app,Lv.Đảng
181,2022-10-10 11:59:50,,"Ko vào app được, văng liên tục",1,False,App lỗi,Cún kute
182,2022-10-10 11:48:23,,Crash app liên tục ko thể vào đc,1,False,Crash app,test dạooo
183,2022-10-10 11:45:38,,"cập nhật ứng dụng xong lỗi luôn, không vào được! Xoá đi tải lại cụng không được! Ip12prm",3,False,Lỗi,ok luôn 1o2
184,2022-10-10 11:47:34,,Lần đầu tiên mình phải đi rate 1 cái app 1 sao là phải biết búc xúc cỡ nào. App ngân hàng gì mà 1 tuần bảo trì chục lần. Mỗi lần bảo trì không hề thông báo trước với KH. Thực sự mình bị nhiều lần nhưng lần này khá bực mình. Mình gặp vấn đề chuyển tiền trong lúc app đang bảo trì. Nhưng từ lúc 16g đến 19g rồi vẫn không thấy app bảo trì xong. Hy vọng bên CSKH nhanh chóng liên lạc với mình,1,False,Quá tệ,Quỳnh0610
185,2022-10-10 11:38:50,,App vào bị văng,3,False,Lỗi app,sdhufoadfda
186,2022-10-10 11:41:51,,Cùi bắp,1,False,Văng app,doviet3393
187,2022-10-10 11:17:17,,App kiểm tra đang bị lỗi quá anh chị sửa giúp em với ạ,3,False,Báo lỗi app,Một Người Dùng Lâu Năm
188,2022-10-10 11:35:13,,Ứng dụng đang bị lỗi ạ? Vào cứ bị văng ra :(((,4,False,Báo lỗi,Mìn Nè
189,2022-10-10 11:32:30,,Hệ thống Bảo trì bao giờ mới xong,2,False,Ngày 10/10/2022,Lephong203@
190,2022-10-10 11:31:04,,10/10 lỗi không đăng nhập vào đc app để thanh toán tiền cho nhân viên khiến tôi rất bức xúc,1,False,Lỗi không chịu sửa,dkakdkv
191,2022-10-10 11:30:47,,"Ngân hàng rất chọn ngày để bảo trì, cứ ngày nhận lương là lỗi bảo trì, k đăng nhập k sử dụng bất kỳ tính năng nào hết",1,False,"Bảo trì nhiều, lỗi liên tục",LacAlpha
192,2022-10-10 11:22:41,,App như cái Lol viettinbank lỗi liên tục,1,False,App lol,Biệt cái dcmm
193,2022-10-10 11:15:03,,"Ứng dụng hay bị lỗi
Hiện đang bị bung khi mở app",3,False,Lỗi,Dark.killer
194,2022-10-10 10:49:10,,"App lỗi từ chiều đến giờ, k đăng nhập đc",3,False,"App lỗi từ chiều đến giờ, k đăng nhập đc",CR_27
195,2022-10-10 11:13:01,,app gì bấm vào văng ra riết vậy,1,False,1 sao,abc:::202181
196,2022-10-10 11:12:08,,Thời gian bảo trì quá lâu,1,False,Bảo trì không thông báo,Hoang anh min
