,date,review,rating,isEdited,userName,title,developerResponse
63,2023-02-02 09:26:23,"App MyVIB cũ tiện lợi, người dùng dễ thao tác và tìm kiếm thông tin mình cần. App 2.0 này thật sự quá tệ, giao diện lằng nhằng khó hiểu, khó sử dụng. Lượng thông tin show nhiều nhưng ko phải những thông tin/tiện ích mà KH cần. 
Nên thiết kế lại giao diện như cũ: những tiện ích hay dùng như chuyển tiền, thanh toán HĐ, mở tiết kiệm, thẻ TD… nên để trực tiếp ở màn hình đầu tiên luôn. Hiện tại, KH muốn mở tiết kiệm online mà loay hoay 20ph ko biết mục đó nằm ở đâu",1,False,KH của VIB.,Giao diện quá khó sử dụng,"{'id': 35011735, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. VIB vẫn đang tiếp tục nghiên cứu và cải thiện ứng dụng để đáp ứng ngày càng tốt hơn nhu cẩu của khách hàng. Rất mong bạn sẽ tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!\r', 'modified': '2023-02-22T10:59:31Z'}"
64,2023-02-02 01:54:38,Đổi Smart OTP xong quay vào giao dịch vẫn báo sai. Đổi 5-7 lần mãi ko giao dịch nổi,2,False,JayChou999555,Smart OTP,"{'id': 35011951, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn. Bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn để được hỗ trợ tốt hơn. Trân trọng cảm ơn!\r', 'modified': '2023-02-22T11:08:35Z'}"
65,2023-02-01 06:13:07,Login xong là lỗi tè le. Cứ chuyển menu là lỗi không làm được gì. Dữ liệu mới thấy quay qua quay lại mất tiêu không tháo tác được gì. Một ngân hàng lớn mà đưa ra sản phẩm toàn lỗi do ngủ test quá sợ sài làm tốn thời gian chuyển về bản cũ,2,False,_suneo_,"app toàn lỗi, không nên cập nhật","{'id': 34855320, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn. Bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:15:05Z'}"
66,2023-02-01 04:31:35,UI không tiện lợi khi sử dụng,3,False,Linh1508,UX kém,"{'id': 34855360, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0.VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn. Bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:16:07Z'}"
67,2023-01-31 14:48:26,"Tự động thu 33k, rồi fai chuyển sag app 2.0 để tắt smsbanking",1,False,changhetsapo,Móc túi khách hàng,"{'id': 34855378, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Với MyVIB 2.0 bạn sẽ nhận được thông báo nhanh chóng, mang đến những trải nghiệm mượt mà hơn. Rất mong bạn tiếp tục ủng hộ và đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:16:48Z'}"
68,2023-01-31 05:41:28,IB của bố mày đâu rồi?,1,False,Lũ sv Ninja Van,Internet banking,"{'id': 34855417, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:18:13Z'}"
69,2023-01-31 04:04:31,"Design một đống chức năng cho vui. Báo thành công xong không nhận được gì!!!
Muốn gì? Tất cả ra quầy",1,False,tmt_it,App quá tệ,"{'id': 34855427, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:18:48Z'}"
70,2023-01-30 12:44:14,"Chuyển tiền là cứ báo sai mã pin, làm mã mới xác nhạn thành công vào chuyển tiền vẩn bị báo sai mả pin . Đt lẻn tổng đài chả ma nào bắt máy",1,False,Ptvl,Lổi tùm lum,"{'id': 34855441, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:19:19Z'}"
71,2023-01-22 02:54:42,"App kinda smooth
UX hơi rườm rà
Setting notification categories not working",3,False,hngdtrng123,Generally good,"{'id': 34855452, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:19:59Z'}"
72,2023-01-19 04:01:09,"App gì mà chụp 10 lần hình căn cước để xác thực mà vẫn không được. Lần nào cũng báo lỗi hình sáng quá hoặc tối quá, báo lỗi như ko báo.
. Muốn dùng mà bị ngân hàng làm khó làm dễ.",1,False,Heera Phan,Mất thời gian,"{'id': 34855465, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:20:39Z'}"
73,2023-01-17 16:45:14,"Cho mã khuyến mãi qr code nhưng không cho người dùng ô để nhập? 
Thiết kế app gây nhiều bất tiện.",1,False,hdbdnebenes,Quá tệ!,"{'id': 34855531, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:22:52Z'}"
74,2023-01-17 07:42:16,"Giao diện không trực quan, khó dùng, không có mục lưu tài khoản đã từng giao dịch, rất bất tiện trong quá trình sử dụng",1,False,CapMongThan,Không trực quan,"{'id': 34855558, 'body': 'Chào bạn.Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0.Sau khi chuyển tiền thành công sẽ có biểu tượng sao lưu ngay trên màn hình hóa đơn chuyển tiền,chọn biểu tượng sao lưu để lưu thông tin người thụ hưởng.Những bản cập nhập mới sẽ giúp bạn có những trải nghiệm ngày càng tốt hơn.Rất mong bạn sẽ tiếp tục ủng hộ,đồng hành cùng VIB.Trân trọng cảm ơn!', 'modified': '2023-02-14T08:23:43Z'}"
75,2023-01-17 04:43:10,Cuối tháng hết tiền đợi thông báo chuyển khoản mà cứ quảng cáo vớ vẩn,1,False,Trần Đinh Kiên,Chán,"{'id': 34855572, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0.VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn. Bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:24:14Z'}"
76,2023-01-17 04:36:31,"Cái app cũ đang dùng bthg tự dưng đổi sang cái app này, báo lỗi liên tục 8 tiếng 1 ngày",1,False,chinh127,Thường xuyên báo lỗi không xác định,"{'id': 34855568, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:24:08Z'}"
77,2023-01-16 09:52:54,Ban đầu thông tin mở thẻ và phát sinh giao dịch trên 8Tr sẽ được hoàn trả phí thường niên 599k trước 31/12 nhưng cuối cùng không có.,1,False,TD140600,Phí thường niên,"{'id': 34855577, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn. Bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:24:51Z'}"
78,2023-01-15 08:55:44,"Đang dùng my vib tự nhiên bắt pai cập nhật nên ứng dụng mới 2.0, lại bắt khách pai sử dung face id để đăng nhập, dme tao ghét nhất trò khai thác thông tin cá nhân hình ảnh khách hàng",1,False,fan-trump,App bắt pai đăng nhập face id,"{'id': 34856460, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:55:16Z'}"
79,2023-01-14 17:22:06,Xin cho quay về dùng lại app VIB 1.0 giúp với. Sao có thể đưa ra 1 phiên bản tệ hại như vậy cho khách hàng trải nghiệm và sử dụng chứ. Làm product có tâm chút nào không vậy.,1,False,Annie Phan nguyen,Quá tệ hại,"{'id': 34855665, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0.VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn. Bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:27:52Z'}"
80,2023-01-06 02:38:48,"Đăng ký rườm rà,chưa tối ưu Hoà hết các tính năng",4,False,NNT4.0,Đánh giá,
81,2023-01-14 01:45:16,"Khó dùng, bất tiện, lộn xộn",1,False,minhthaovxd,"App tệ, ngân hàng tệ","{'id': 34855664, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0.VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn. Bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:27:50Z'}"
82,2023-01-13 17:16:18,"thêm đủ tính năng rác vớ vẩn trong khi những tính năng cơ bản như lưu tài khoản người nhận vào danh sách thường chuyển lại ko có, chuyển tiền và kiểm tra tình trạng tài khoản mất nhiều bước, kém trực quan so với app cũ cũng như các app của ngân hàng khác. rất bất tiện nếu thường xuyên sử dụng. quá tệ so với app cũ, pha nâng cấp đi vào lòng đất của VIB",1,False,Long LX,app rất tệ,"{'id': 34855683, 'body': 'Chào bạn.Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0.Sau khi chuyển tiền thành công sẽ có biểu tượng sao lưu ngay trên màn hình hóa đơn chuyển tiền,chọn biểu tượng sao lưu để lưu thông tin người thụ hưởng.Những bản cập nhập mới sẽ giúp bạn có những trải nghiệm ngày càng tốt hơn. Rất mong bạn sẽ tiếp tục ủng hộ, đồng hành cùng VIB.Trân trọng cảm ơn!', 'modified': '2023-02-14T08:28:43Z'}"
83,2023-01-13 12:26:02,"Đang dùng app cũ ngon lành kêu cập nhật app mới…
Rồi không hỗ trợ tìm tên đăng nhập một cách hợp lý —> Muốn có tên đăng nhập phải cung cấp số tài khoản —> Số tài khoản phải ra ngân hàng (hotline ko cung cấp được)
Nói chung là phải ra ngân hàng dù có app và hotline —> NGU",1,False,vplinh247,App Ngân hàng Ngu nhất Việt Nam,"{'id': 34855689, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0. VIB xin ghi nhận góp ý của bạn và sẽ nghiên cứu chỉnh sửa tính năng này trong các bản cập nhật tiếp theo. Rất mong bạn tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:54:15Z'}"
84,2023-01-13 02:26:28,"App toàn lỗi, lỗi đăng nhập, lỗi thông tin, giao dịch ko được cũng báo lỗi, làm ăn vậy rồi người sài app sống sao đây??",1,False,1234-:;;,Vvvvv,"{'id': 34855692, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:54:28Z'}"
85,2023-01-12 02:00:44,"- Từ khi phát hành VIB 2.0 là thấy quá tệ roi, nhiều người đã góp ý suốt thời gian qua, mà vẫn k thay đổi.
- Tính năng đổi tiền tích luỹ sang số tiền theo nhu cầu of user đâu rồi, why chỉ dc đổi sang thẻ khuyến mãi mà user k cần vậy?
- Tôi chỉ muốn dùng VIB 1.0, why lại k cho tôi log in mà lại ép tôi dùng VIB 2.0 vô cùng tồi tệ này ??????? 😡😡😡😡😡😡😡",1,False,Hau.Pham,Why lại ép user chuyển sang VIB 2.0 vô cùng tồi tệ này ?????,"{'id': 34855700, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0. Tính năng đổi quà từ điểm thưởng tích lũy sang tiền/quà/phí thường niên với kho quà phong phú đã sẵn sàng trên MyVIB 2.0. Rất mong bạn tiếp tục ủng hộ, đồng hành cùng VIB và thay đổi đánh giá từ bạn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:54:41Z'}"
86,2023-01-12 00:16:02,Tệ,1,False,126788,App khó xài,"{'id': 34855706, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng cho VIB biết bạn đang gặp phải trải nghiệm không tốt nào hoặc bạn gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:29:42Z'}"
87,2023-01-11 11:06:30,"VIB tự ý phát hàng thẻ và thu phí không hỏi ý khách hàng, tự ý thu phí thay đổi định mức (dù định mức không đổi), tính sao kê không chính xác. Phòng dịch vụ không liên hệ được, bấm theo chỉ dẫn chỉ đi lòng vòng!",1,False,nvthuan26,VIB làm ăn kém!,"{'id': 34855730, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn. Bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:30:20Z'}"
88,2023-01-11 05:06:50,"Bản update thật sự tệ hại. T dùng My VIB 1.0 mấy năm nay ko vấn đề gì, mà dùng con Vib 2.0 này lỗi liên miên. Thanh toán tín dụng cứ báo lỗi PIN, vừa đổi xong xuôi nhập lại vẫn báo ko hợp lệ, mất tgian lại còn mang bực. Nghỉ dùng bank cho khoẻ",1,False,cuong1210,App tệ hại,"{'id': 34856480, 'body': 'Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. VIB rất tiếc về những trải nghiệm không tốt mà bạn gặp phải. Để hiểu rõ hơn về vấn đề của bạn, bạn vui lòng gửi yêu cầu đến hộp mail dvkh247-mob@vib.com.vn hoặc để lại thông tin tại đây để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2023-02-14T08:55:49Z'}"
